x,y,z1,z2,z3,z4,z5
37,0,-0.157998634,0.324994988,-0.201304684,-1.047660034,1
95,0,-0.218006094,-0.725667981,-0.038675645,0.450648009,0
11,0,-0.263011689,-1.438617853,0.123953393,-0.8994256,0
109,1,-1.238132915,1.050452753,-0.038675645,-0.744349578,1
43,0,0.277055452,-0.037733894,0.286582431,-0.45700283,1
16,0,-0.142996769,-0.750683766,-1.339707951,-0.703300042,0
25,0,1.147163622,0.162392386,-0.52656276,0.049274774,1
69,0,0.682105807,-0.975825831,-0.038675645,3.141673109,0
28,0,0.067029341,0.362518666,1.587614737,-0.409111705,1
15,0,-0.082989309,0.925373828,-0.52656276,-0.27227992,0
28,0,-0.878088154,-0.225352282,0.123953393,-0.703300042,1
14,0,-1.673187,-1.476141531,-1.177078913,-1.033976855,1
10,0,-0.353022879,-0.400462776,-0.52656276,-0.121764957,0
30,0,-0.548047124,-0.725667981,0.123953393,2.008249825,1
31,0,-0.308017284,-0.463002239,-0.689191798,-0.044226946,1
12,0,0.487081562,-0.237860174,2.075501852,3.709525016,0
20,0,-1.73319446,-0.375446991,-0.038675645,2.124556842,0
29,0,-1.25313478,-1.288523143,0.123953393,1.137087463,0
32,0,-2.078237355,-1.77633095,-0.363933722,-0.035104827,1
75,0,-0.458035934,-1.113412648,-0.851820837,-0.753471697,1
36,0,0.277055452,0.099852923,0.123953393,-0.117203898,1
27,0,1.087156162,2.764034024,1.587614737,1.059549451,0
32,0,-0.052985579,-0.913286369,-0.038675645,-0.174217141,1
10,0,-0.458035934,-1.050873186,-0.689191798,0.35258523,0
25,0,-0.488039664,1.675847377,1.587614737,1.682134072,0
27,0,-0.758073234,-0.450494346,-1.177078913,0.117690666,1
41,0,-0.203004229,-0.250368067,-0.851820837,-0.605237263,0
25,0,-0.293015419,0.337502881,-0.038675645,-0.201583498,1
10,0,-0.713067639,-1.301031036,1.099727623,0.040152655,1
16,0,0.262053587,0.562644945,-0.689191798,-0.653128388,1
39,0,-0.383026609,-0.750683766,-1.339707951,-0.90170613,1
35,1,1.222172947,-0.175320712,0.123953393,-0.509455014,1
104,0,0.247051722,0.725247548,0.286582431,2.042457772,1
33,0,-0.533045259,-0.075257572,-0.363933722,1.018499916,1
30,0,-0.022981849,-0.713160089,-0.201304684,0.658176216,0
11,0,-0.728069504,-1.213475788,0.44921147,0.037872125,0
17,0,-0.278013554,-0.863254799,-1.014449875,0.411879003,0
20,0,-0.713067639,-1.463633638,-0.689191798,-0.082995951,0
37,0,-0.157998634,-0.250368067,-1.014449875,0.316096754,0
39,0,-0.548047124,0.112360816,-1.177078913,-1.200455527,1
34,0,-1.268136645,-1.338554713,-1.664966028,1.260236069,1
12,0,-0.383026609,-1.376078391,-1.014449875,0.550991318,0
29,0,1.897256873,0.712739655,-0.363933722,0.222595034,0
41,0,0.322061047,0.274963418,-0.52656276,-0.488930246,1
45,0,-0.698065774,-0.412970669,1.099727623,-0.238071974,0
32,1,0.352064777,-0.387954884,-0.52656276,-0.529979782,0
19,1,-0.578050854,-0.963317939,-0.363933722,-0.155972903,1
31,0,-0.668062044,1.350642172,-0.52656276,-0.379464818,1
14,0,-1.193127319,-1.463633638,-0.201304684,0.008225238,0
42,0,-0.173000499,0.625184408,-1.664966028,-0.641725739,1
39,0,-0.248009824,0.024805568,-0.689191798,-0.534540841,1
9,0,-1.868211245,-0.588081164,-1.177078913,1.907906517,1
68,1,0.757115132,-0.012718109,0.44921147,-0.45244177,1
14,0,0.502083427,-1.263507358,-1.014449875,-0.035104827,1
20,1,0.292057317,0.712739655,-1.014449875,-1.417105853,0
18,0,0.097033071,0.900358043,1.099727623,2.069824129,0
9,0,0.382068507,-0.387954884,1.912872814,1.178136998,0
15,0,0.022023746,-0.600589056,0.123953393,1.70037831,0
46,0,0.217047992,-0.700652196,1.262356661,0.959206142,0
23,0,0.127036801,-0.325415421,0.774469546,0.922717666,0
8,0,-1.598177675,-0.638112734,0.774469546,1.848612743,0
22,1,-0.728069504,0.762771225,-0.689191798,0.008225238,1
23,0,-0.338021014,0.412550236,-0.689191798,-1.033976855,1
87,0,-0.593052719,-0.763191659,-0.689191798,-0.370342699,1
36,0,-0.548047124,-0.875762691,0.286582431,-0.561907198,1
13,0,0.967141242,0.012297676,0.611840508,-0.99520785,1
53,0,-1.358147835,1.450705312,1.750243776,0.206631326,1
20,0,-0.218006094,-0.250368067,-0.851820837,0.856582304,1
23,1,-0.308017284,0.712739655,-1.177078913,-1.120636986,1
32,0,-0.157998634,-0.450494346,-1.014449875,0.208911856,0
32,0,0.067029341,-0.938302154,-0.689191798,-0.532260311,1
33,1,1.027148702,1.463213205,-0.201304684,1.948956052,0
20,0,1.522210247,-0.025226002,-0.689191798,-1.337287312,1
9,0,-0.923093749,-0.087765464,-1.664966028,-0.441039122,0
28,0,-0.758073234,-0.137797034,-0.851820837,1.403909443,0
18,0,-1.298140375,-1.82636252,-1.50233699,-0.370342699,0
16,1,-0.323019149,-1.376078391,-1.664966028,-0.520857663,1
24,0,-1.043108669,-0.225352282,-1.177078913,-0.536821371,0
20,0,-0.533045259,-0.863254799,-1.014449875,-0.395428527,0
40,0,0.052027476,-0.300399636,1.424985699,1.052707862,0
15,0,-0.473037799,-0.613096949,-1.177078913,0.699225751,1
23,0,-0.398028474,-0.638112734,-0.201304684,-0.233510915,0
22,0,-0.548047124,-0.613096949,-1.177078913,-0.014580059,0
17,0,-0.593052719,-0.262875959,-1.177078913,-0.162814493,0
29,0,-0.668062044,-0.525541701,-0.038675645,-0.762593816,1
48,1,-0.052985579,-0.538049594,2.726018005,-0.641725739,1
17,0,0.562090887,-0.913286369,-0.363933722,-0.618920442,0
10,0,-0.473037799,-0.913286369,-1.339707951,1.075513159,0
46,1,1.042150567,0.812802795,-0.851820837,1.052707862,1
66,0,0.937137512,0.037313461,0.937098584,1.463203216,0
17,0,-0.818080694,-0.150304927,-0.689191798,-0.201583498,0
43,1,-1.103116129,-0.425478561,-0.52656276,-0.997488379,1
27,0,0.217047992,-0.925794261,-0.851820837,-0.082995951,1
67,0,-2.51329144,-0.187828604,0.611840508,-0.628042561,1
20,0,-0.638058314,-1.013349508,-1.014449875,-0.035104827,0
11,0,-0.142996769,-1.276015251,-0.689191798,0.395915295,0
65,1,0.757115132,1.700863162,1.424985699,-0.534540841,1
12,0,-0.413030339,-0.087765464,-1.177078913,-0.313329456,0
23,0,0.022023746,-1.038365293,-0.52656276,-0.155972903,1
9,0,-0.713067639,-0.412970669,0.774469546,-1.458155388,1
41,0,-0.983101209,1.6383237,0.44921147,0.491697544,0
36,0,1.207171082,-0.938302154,-1.014449875,0.395915295,0
16,0,-1.448159025,-0.100273357,-0.201304684,-1.412544793,1
42,0,1.057152432,-0.100273357,-0.52656276,-0.479808127,0
37,1,1.507208382,0.68772387,0.774469546,-0.552785079,0
22,0,-0.923093749,1.6383237,2.888647044,1.990005587,0
29,0,0.892131917,-0.375446991,2.075501852,1.844051684,0
22,0,-1.163123589,-0.663128519,-0.038675645,0.815532768,1
12,0,0.577092752,-0.362939099,-0.689191798,-0.384025878,0
16,0,-0.112993039,1.375657957,-0.201304684,2.845204242,1
28,0,0.067029341,-0.300399636,-0.851820837,0.197509207,1
18,1,0.022023746,-0.888270584,-0.52656276,-0.869778714,0
23,0,0.307059182,-0.550557486,0.286582431,-0.728385869,1
29,0,0.697107672,-0.237860174,-0.851820837,-1.307640425,1
40,0,0.217047992,1.863465765,-0.201304684,0.311535695,1
11,0,-0.353022879,-0.813223229,1.262356661,0.500819663,0
25,0,-0.728069504,-0.938302154,-0.201304684,0.858862834,1
21,0,-1.79320192,-0.600589056,-1.014449875,-0.653128388,1
18,0,1.612221437,0.48759759,-0.851820837,-1.027135266,1
15,1,0.322061047,-0.888270584,-1.014449875,-0.463844419,0
20,0,0.652102077,0.975405398,2.075501852,0.046994244,1
19,0,-0.383026609,-0.513033809,0.286582431,0.049274774,1
13,0,1.717234493,1.825942087,1.262356661,1.472325335,0
45,1,1.042150567,1.750894732,3.376534158,0.881668131,0
20,1,-0.473037799,-1.413602068,-0.363933722,-0.618920442,1
15,0,-0.743071369,0.174900278,-1.014449875,-0.849253946,1
19,0,0.262053587,0.262455526,0.123953393,1.625120828,0
24,0,1.087156162,0.412550236,-0.851820837,-0.72610534,0
16,0,-0.503041529,-0.725667981,-1.339707951,0.158740202,0
19,0,-0.157998634,-0.162812819,0.123953393,1.844051684,1
19,0,0.877130052,0.675215978,-0.038675645,-1.166247581,1
22,0,0.982143107,-1.063381078,-0.363933722,0.722031049,1
12,0,1.237174812,2.463844604,-0.689191798,-0.155972903,0
16,0,-1.013104939,-0.788207444,-1.177078913,0.329779933,0
21,0,1.462202787,0.88785015,-0.52656276,1.043585743,1
24,0,-0.383026609,-0.588081164,-1.50233699,-0.856095535,1
14,0,-0.007979984,-0.400462776,-0.851820837,-0.235791444,0
12,0,-0.743071369,-0.525541701,-0.363933722,-0.869778714,0
15,0,-0.413030339,0.750263333,0.44921147,-0.459283359,0
36,0,0.082031206,0.350010773,-0.363933722,-0.910828249,1
20,0,-1.088114264,-0.788207444,-1.014449875,-0.201583498,1
9,0,0.022023746,-1.288523143,-0.689191798,-0.600676204,1
15,0,0.082031206,-1.125920541,0.286582431,0.08120219,0
51,0,0.622098347,0.612676515,2.075501852,-0.082995951,1
16,1,-0.173000499,-1.238491573,-0.201304684,-1.033976855,0
9,0,-1.988226165,-0.825731121,-0.52656276,0.753958465,1
26,0,1.042150567,3.126762906,-0.201304684,-0.140009195,1
18,0,0.037025611,-0.250368067,1.262356661,0.601162972,0
22,0,-0.623056449,-0.375446991,-0.363933722,0.236278213,0
13,0,-0.983101209,-0.412970669,0.44921147,-0.659969977,0
15,0,-0.022981849,-0.037733894,-0.363933722,-0.742069048,1
26,0,-0.037983714,0.249947633,0.937098584,-0.974683082,1
18,0,-0.022981849,-0.500525916,0.44921147,-0.561907198,1
17,0,-0.383026609,-0.975825831,-0.52656276,-0.27684098,0
17,0,-0.713067639,-0.412970669,-0.52656276,-0.956438844,0
78,0,1.177167352,0.299979203,1.262356661,1.226028123,1
54,0,-1.79320192,-0.938302154,-0.851820837,-0.716983221,0
48,0,0.172042396,1.275594817,-0.851820837,-1.289396187,0
26,0,-0.998103074,-0.850746906,-0.851820837,0.845179655,1
33,0,-1.028106804,-0.513033809,-1.014449875,-1.16852811,0
31,0,-0.052985579,-0.563065379,-0.52656276,0.247680862,0
107,1,-0.368024744,-0.362939099,-0.52656276,-0.54822402,0
35,0,-0.758073234,0.112360816,-1.50233699,0.612565621,0
38,0,0.682105807,-0.750683766,0.44921147,-0.81276547,0
36,0,-0.218006094,-0.588081164,-0.851820837,0.856582304,0
31,0,0.292057317,-0.850746906,-1.177078913,-1.52885181,1
27,1,-1.058110534,0.475089698,-0.52656276,0.845179655,0
45,0,-1.61317954,-0.663128519,-0.363933722,-0.379464818,0
34,0,1.177167352,0.274963418,-0.52656276,-0.762593816,0
40,0,-0.127994904,-0.675636411,-1.339707951,-1.159405991,0
42,0,-1.3731497,-0.137797034,-0.038675645,-1.421666912,0
40,0,-0.278013554,-0.412970669,-0.363933722,-0.653128388,0
57,1,-0.157998634,-0.275383851,-1.177078913,-1.159405991,1
101,0,-0.368024744,-0.675636411,0.774469546,0.126812785,0
33,0,1.192169217,-0.337923314,-1.014449875,-0.235791444,1
27,0,-0.683063909,-0.212844389,0.774469546,0.760800054,0
72,0,-1.298140375,-1.038365293,-0.038675645,-0.479808127,1
79,1,-0.458035934,0.062329246,-1.177078913,-0.842412357,1
47,0,-0.488039664,-0.650620626,-1.014449875,-0.769435405,0
59,1,-0.263011689,-0.325415421,-1.339707951,-0.828729178,0
34,0,-0.308017284,-0.963317939,-0.363933722,-0.885742422,0
34,0,-1.958222435,-0.675636411,-1.339707951,-1.047660034,0
38,0,-0.203004229,-1.013349508,-0.851820837,-0.618920442,0
105,1,-1.073112399,-1.376078391,-1.014449875,-1.036257385,0
12,0,-0.863086289,0.612676515,-0.363933722,-1.033976855,0
110,1,-0.157998634,-0.925794261,-1.177078913,-0.885742422,1
52,1,-0.413030339,-0.888270584,-0.038675645,-0.577870906,0
33,0,-0.848084424,-1.013349508,-1.339707951,0.395915295,0
25,0,0.127036801,-0.500525916,-0.689191798,0.058396893,0
59,1,0.292057317,-0.212844389,-0.689191798,-1.394300555,0
74,0,0.412072237,-0.925794261,-0.851820837,-0.463844419,0
104,1,-0.127994904,-1.175952111,-1.014449875,-0.618920442,0
35,0,-0.398028474,-0.763191659,0.774469546,1.907906517,0
28,0,-0.413030339,-0.312907529,-0.851820837,0.635370918,0
73,0,0.337062912,-0.800715336,-0.851820837,-1.159405991,0
45,0,-0.458035934,-1.038365293,0.123953393,0.07892166,0
21,0,-0.338021014,-1.113412648,-1.339707951,-0.618920442,0
31,0,-0.278013554,-0.975825831,-0.851820837,-1.490082805,1
54,0,-0.968099344,0.224931848,-0.689191798,0.393634765,0
27,0,-1.46316089,0.099852923,0.44921147,-0.922230898,0
83,0,-1.208129185,-1.376078391,-0.363933722,0.17014285,0
31,0,0.142038666,0.500105483,-1.339707951,-0.705580572,0
46,0,-1.898214975,-0.400462776,1.750243776,-0.201583498,1
12,0,-0.683063909,-1.088396863,0.286582431,-0.529979782,1
37,0,-0.142996769,-1.276015251,0.286582431,-0.386306408,0
35,1,-1.043108669,0.6376923,-0.52656276,0.138215434,1
37,1,-0.443034069,-1.113412648,-0.52656276,-0.155972903,0
104,1,-0.818080694,-0.075257572,-0.689191798,0.343463111,0
30,1,-0.368024744,-0.688144304,-1.014449875,-0.235791444,1
36,1,-0.278013554,0.662708085,0.611840508,-0.197022439,0
10,0,-0.998103074,-0.575573271,1.424985699,0.690103632,0
86,0,-0.728069504,0.274963418,-0.851820837,-1.631475649,0
98,0,1.387193462,0.762771225,-0.689191798,-0.233510915,1
24,0,-0.593052719,-0.225352282,0.611840508,1.590912882,0
97,0,-0.308017284,-0.825731121,-0.038675645,0.108568547,0
27,0,-0.848084424,-0.200336497,-0.52656276,-0.197022439,1
66,0,-1.238132915,-0.513033809,2.075501852,1.080074219,1
10,0,-0.833082559,-1.563696778,-0.689191798,-0.311048926,0
